"id","x_avg","y_avg","z_avg","vb_avg","x_stddev","y_stddev","z_stddev","vb_stddev","x_var","y_var","z_var","vb_var","x_rms","y_rms","z_rms","vb_rms"
"2","112.507","156.14","275.491","-0.07892","10.0702","13.325","22.0385","1.52799","101.409","177.555","485.695","2.33475","26.4015","36.69","65.67","4.5325"
"2","111.182","155.967","277.751","-0.09162","10.1714","15.0576","24.8252","1.62693","103.457","226.732","616.29","2.64691","29.988","41.04","71.25","3.7842"
"3","136.609","163.349","272.434","-0.02799","9.70583","10.7634","15.4635","1.21952","94.2031","115.85","239.12","1.48723","27.85","33.795","43.68","4.0454"
"2","111.745","155.902","275.363","-0.03779","10.6215","14.383","21.0495","1.49592","112.815","206.87","443.08","2.23778","30.1395","40.885","64.68","3.71395"
"2","113.124","159.671","277.565","-0.05416","9.09168","13.3167","21.1331","1.42403","82.6587","177.335","446.61","2.02786","27.9275","43.4","67.12","3.969"
"1","102.139","151.313","267.43","0.01333","10.8185","12.1593","17.3097","1.59455","117.04","147.848","299.625","2.54259","34.6415","35.395","49.025","3.8942"
"1","100.756","150.324","265.873","0.00634","10.5169","10.5109","15.9719","1.60996","110.605","110.48","255.1","2.59197","32.199","26.165","45.82","4.56"
"2","111.094","155.773","275.043","-0.00924","11.3206","15.9329","21.4802","1.50628","128.156","253.857","461.4","2.26889","34.335","42.26","63.84","5.0594"
"3","138.602","175.834","288.722","0.01119","8.60893","11.1694","15.1972","1.22094","74.1137","124.755","230.955","1.49068","28.84","34.705","44.9","3.1703"
"0","93.7292","147.2","257.194","-0.05779","6.47727","10.6077","12.2788","3.82613","41.955","112.522","150.77","14.6392","21.9","32.345","35.665","11.3145"
"0","94.096","137.401","243.322","-0.03529","6.58379","9.60944","11.5627","3.75064","43.3463","92.3412","133.695","14.0673","18.009","26.775","32.99","10.5431"
"0","97.0804","147.566","258.89","0.02159","6.66674","10.7657","13.3994","3.96161","44.4455","115.9","179.545","15.6943","17.855","26.545","38.18","11.719"
"2","111.523","155.047","275.808","-0.05662","9.35501","14.5044","23.9347","1.50358","87.5163","210.378","572.87","2.26074","29.833","43.325","68.345","4.97535"
"3","137.105","167.868","277.205","-0.00279","9.23005","11.3917","16.5531","1.2439","85.1937","129.77","274.005","1.54729","25.18","32.415","49.56","3.60095"
"3","137.11","166.405","277.667","0.03723","10.3823","11.1848","14.5657","1.31148","107.792","125.1","212.16","1.71998","38.9905","35.315","45.815","4.71885"
"2","112.462","155.676","275.577","-0.04716","11.3843","16.2895","23.5146","1.58444","129.602","265.348","552.935","2.51044","28.843","45.69","71.095","4.673"
"3","136.586","163.87","274.311","0.00473","8.7322","11.0655","15.1255","1.27354","76.2513","122.445","228.78","1.62191","28.385","29.29","48.645","4.28205"
"1","101.412","150.258","267.836","0.02738","10.8561","11.3575","15.1139","1.51907","117.854","128.992","228.43","2.30758","34.4905","31.655","45.36","4.16755"
"3","138.669","162.917","271.992","0.00881","8.56156","10.1586","14.4593","1.21067","73.3003","103.198","209.07","1.46572","24.95","29.975","42.69","3.18865"
"1","101.407","151.55","267.924","-0.0078","10.2096","11.5165","14.2143","1.71046","104.236","132.63","202.045","2.92566","29.8345","31.35","39.095","5.4549"
"3","140.702","175.316","284.346","-0.01872","9.18936","11.3526","15.1212","1.16842","84.4443","128.883","228.65","1.3652","33.348","33.105","39.4","3.63915"
"0","95.5145","140.674","244.62","-0.05375","7.48557","11.3129","11.1631","3.33812","56.0338","127.982","124.615","11.1431","21.2885","32.265","32.455","10.1143"
"2","113.025","156.57","275.59","-0.06869","9.55536","12.7765","21.5126","1.50517","91.305","163.24","462.79","2.26555","25.488","36.305","67.81","4.3538"
"2","113.262","158.61","279.224","0.00749","10.9886","12.7288","22.0362","1.51696","120.75","162.023","485.595","2.30117","35.9375","35.47","59.335","4.28815"
"0","94.9929","147.691","255.9","-0.00842","6.47853","11.3055","14.2033","3.65026","41.9713","127.815","201.735","13.3244","19.841","31.045","36.195","10.1292"
"3","139.198","171.938","283.506","-0.02296","8.82496","10.6644","16.4282","1.11426","77.88","113.73","269.885","1.24158","30.98","33.64","46.73","3.41465"
"1","101.791","152.324","269.07","0.00928","10.1922","10.7323","14.0341","1.55441","103.882","115.183","196.955","2.41618","29.6805","26.925","39.94","4.12785"
"0","96.3398","145.878","255.82","0.06951","6.34674","10.8583","11.948","3.6583","40.2812","117.902","142.755","13.3832","20.68","32.57","36.805","11.33"
"0","95.7438","149.086","252.098","-0.08114","5.85228","10.3331","11.4092","3.54981","34.2492","106.772","130.17","12.6012","17.3985","29.595","38.865","11.088"
"1","102.483","152.707","269.044","-0.00521","10.5763","11.5593","14.1951","1.62459","111.859","133.617","201.5","2.63928","31.8215","32.875","35.2","4.8578"
"0","94.5306","137.827","242.259","0.0163","6.25035","9.674","14.0862","3.84001","39.0669","93.5863","198.42","14.7457","21.8225","28.68","36.73","10.2761"
"3","136.945","162.295","273.143","-0.05275","8.98767","9.74384","14.282","1.19241","80.7783","94.9425","203.975","1.42185","29.685","29.37","41.925","3.7338"
"1","101.684","153.931","272.527","-0.03811","9.56651","10.4802","13.3218","1.64793","91.5181","109.835","177.47","2.71566","26.6295","29.365","44.675","4.80735"
"1","100.755","148.736","264.179","-0.05292","11.655","12.8641","16.6481","1.44189","135.84","165.485","277.16","2.07904","33.8025","47.215","46.505","4.57225"
"3","139.726","171.675","283.98","-0.03752","8.98812","12.0985","16.2708","1.24859","80.7862","146.372","264.74","1.55898","28.46","33.105","44.445","4.24085"
"1","100.241","146.747","261.84","-0.02683","9.43654","10.9251","16.8496","1.56075","89.0482","119.357","283.91","2.43594","29.224","30.28","42.61","4.644"
"1","101.679","151.236","267.87","0.01625","10.1441","10.6974","14.4688","1.6138","102.902","114.435","209.345","2.60436","30.5215","29.14","41.465","5.30065"
"2","110.756","155.159","274.958","0.02058","11.0464","13.8934","21.3485","1.39108","122.023","193.027","455.76","1.93512","29.15","42.56","60.325","4.45615"
"2","112.768","158.897","278.908","-0.06004","10.1407","14.4879","22.2142","1.56113","102.834","209.9","493.47","2.43713","25.7145","41.265","62.465","4.85625"
"3","138.975","168.616","278.774","0.01137","10.5682","10.3761","16.4128","1.25648","111.687","107.662","269.38","1.57873","31.21","33.335","58.8","3.70785"
"3","136.577","162.298","273.154","-0.01762","8.97364","11.1115","14.0293","1.21064","80.5263","123.465","196.82","1.46565","27.24","28.68","35.355","4.08355"
"1","100.86","150.597","266.003","-0.02177","10.9219","12.2369","16.8593","1.59322","119.287","149.742","284.235","2.53834","33.3465","33.945","48.715","5.32205"
"2","112.293","156.049","277.706","0.01765","9.81825","14.7849","22.0635","1.43314","96.398","218.592","486.8","2.05388","28.1585","44.925","69.95","4.0759"
"2","111.481","154.37","271.709","-0.02944","10.5095","14.0172","20.6762","1.31613","110.45","196.482","427.505","1.73221","31.5905","43.785","67.12","4.0637"
"3","138.475","169.231","280.139","-0.01373","8.22473","11.5773","14.8408","1.23329","67.6462","134.035","220.25","1.521","23.12","34.02","37.875","3.6773"
"2","113.573","155.172","270.664","-0.11073","11.0169","13.6048","23.3238","1.4003","121.372","185.09","544","1.96083","29.834","38.215","70.485","4.35995"
"3","139.67","173.684","283.931","-0.0048","9.41435","11.3471","15.4583","1.18492","88.63","128.758","238.96","1.40403","29.07","33.715","46.81","3.798"
"3","136.816","163.763","276.773","-0.05602","8.60552","11.2141","15.5896","1.2999","74.055","125.755","243.035","1.68974","25.64","32.035","47.5","3.78265"
"0","94.5224","148.77","260.82","-0.01893","5.54569","10.2817","10.7424","4.16773","30.7547","105.713","115.4","17.3699","19.4565","30.51","33.29","11.6705"
"0","96.1521","143.555","252.769","0.04339","6.04225","10.7124","13.5383","3.89164","36.5088","114.755","183.285","15.1449","18.162","30.51","38.26","10.1507"
"0","93.8257","148.396","256.056","0.04389","6.09879","9.07565","11.6114","3.54957","37.1953","82.3675","134.825","12.5994","18.0055","24.405","35.585","11.6245"
"2","112.543","158.243","276.108","-0.04165","10.5093","14.2559","21.3181","1.39276","110.445","203.23","454.46","1.93979","27.5485","37.15","68.42","4.03315"
"3","139.92","174.103","287.509","-0.02101","8.72539","9.6991","16.3221","1.19439","76.1325","94.0725","266.41","1.42656","26.63","30.665","44.06","3.95985"
"0","94.2071","138.946","250.81","0.0273","6.6077","9.5188","10.5523","3.69064","43.6617","90.6075","111.35","13.6209","18.8465","25.475","34.21","10.711"
"2","111.121","151.79","269.041","-0.02828","10.32","13.2802","20.9518","1.30028","106.503","176.363","438.98","1.69074","26.3275","34.095","59.335","4.2317"
"2","112.163","157.055","277.665","0.03643","10.8447","14.8252","21.2824","1.5183","117.607","219.788","452.94","2.30524","33.7245","40.885","73.155","4.1553"
"3","139.311","173.596","283.155","0.04005","9.61284","10.633","14.8615","1.27843","92.4067","113.06","220.865","1.63438","26.4","31.35","38.865","3.5231"
"0","94.7241","150.251","261.128","-0.03723","6.4161","9.80472","11.7388","4.08921","41.1664","96.1325","137.8","16.7216","17.17","27.46","32.605","12.9805"
"3","137.326","164.92","280.225","-0.04068","8.51044","10.3822","14.4243","1.2103","72.4275","107.79","208.06","1.46483","26.25","28.905","42.15","3.462"
"3","138.709","175.162","285.054","-0.02426","9.95267","11.0375","14.8378","1.14647","99.0557","121.827","220.16","1.3144","32.81","33.26","43.375","3.07715"
"3","139.024","174.142","284.247","0.00521","9.76385","10.3448","14.1557","1.18622","95.3328","107.015","200.385","1.40711","27.32","33.565","36.425","3.76435"
"2","113.867","160.404","279.849","-0.02398","10.4742","12.8237","21.7566","1.49968","109.708","164.447","473.35","2.24904","31.821","41.88","72.695","3.9461"
"0","95.4695","141.955","247.79","-0.04583","6.52255","10.5177","13.0973","3.71971","42.5436","110.621","171.54","13.8363","15.7195","27.61","45.435","10.7584"
"0","96.84","148.777","256.857","-0.0295","6.3289","10.8793","13.4523","3.88326","40.055","118.36","180.965","15.0797","19.2305","26.545","41.925","10.6285"
"2","111.029","157.516","277.059","-0.06736","9.9168","13.6869","22.6674","1.4645","98.3429","187.33","513.81","2.14477","26.783","47.595","60.785","4.3019"
"0","94.3537","138.386","246.42","-0.00816","5.98525","9.27065","10.5131","3.37157","35.8232","85.945","110.525","11.3675","15.564","22.805","33.37","9.3338"
"0","97.7782","153.623","263.487","0.01606","6.1749","10.077","12.0773","3.76012","38.1294","101.545","145.86","14.1385","18.8495","27.69","36.96","11.3055"
"0","95.977","143.59","253.468","-0.02659","6.22118","11.3631","14.0152","4.14714","38.7031","129.12","196.425","17.1987","16.864","31.5","41.385","11.4536"
"3","139.005","173.848","285.351","-0.01444","9.94519","9.98336","15.6112","1.35964","98.9068","99.6675","243.71","1.84863","30.905","27.765","53.15","3.7827"
"3","136.995","169.303","279.58","0.00993","8.43739","10.7983","15.7949","1.22484","71.1895","116.603","249.48","1.50025","19.995","28.905","44.98","3.63915"
